Title,Category
Transformers: Ghosts of Yesterday: A Novel (Transformers (Ballantine Books)),"Fiction , Science Fiction , Action & Adventure"
The Queen's Lady (Thornleigh Saga),"Fiction , Romance , Historical , General"
The Phantom of Manhattan,"Fiction , General"
The Last Witchfinder: A Novel,"Fiction , General"
Cerberus: A Wolf in the Fold,"Fiction , Science Fiction , General"
Smoke in Mirrors,"Fiction , Romance , Contemporary"
Navy Blues (The Navy Series #2),"Fiction , Romance , Contemporary"
Territorial Bride,"Fiction , Romance , Historical , General"
Angel in Marble,"Fiction , Romance , Historical"
"A Father's Place (Hometown Heroes, Book 4) (Love Inspired #153)","Fiction , Romance , Contemporary"
Ripple Effect,"Fiction , Romance , Contemporary"
Go Close Against The Enemy (Nick and Julia Lambros),"Fiction , Mystery & Detective , General"
Chicken Soup for the Romantic Soul: Inspirational Stories About Love and Romance (Chicken Soup for the Soul),"Fiction , Religious"
"The Taming of the Duke (Essex Sisters, book 3)","Fiction , Romance , Historical , General"
Love In Bloom's,"Fiction , Romance , Contemporary"
In Hot Water,"Fiction , Romance , General"
Irish Bride (Irish Eyes Romance),"Fiction , Romance , Historical , General"
A Time For Legends,"Fiction , General"
Lion'S Lady (The Sutherland Series) (Historical),"Fiction , Romance , General"
Fire and Fog: A Fremont Jones Mystery (Fremont Jones Mysteries (Paperback)),"Fiction , Mystery & Detective , General"
Winter'S Bride,"Fiction , Romance , Historical , General"
X-Rated Bloodsuckers (Felix Gomez),"Fiction , Fantasy , Contemporary"
The Breakdown Lane,"Fiction , Women"
"The Burning Stone (Crown of Stars, Vol. 3)","Fiction , Fantasy , Epic"
"Say to This Mountain (Shiloh Legacy Series, Book 3)","Fiction , Historical"
Through a Glass Darkly: A Novel,"Fiction , Literary"
Oliver Twist (Bantam Classics),"Fiction , Classics"
Milk and Honey (Decker and Lazarus Series),"Fiction , Romance , General"
Princess: (Book 2 in the Ascension Trilogy),"Fiction , Historical"
"Pirate of Her Own, A","Fiction , Romance , Historical , General"
The Redemption of Althalus,"Fiction , Fantasy , General"
Beguiled,"Fiction , Romance , Historical , General"
The Black Raven: Book Two of the Dragon Mage,"Fiction , Science Fiction , General"
Dangerous Curves,"Fiction , Romance , General"
His Favorite Mistress: A Novel (The Mistress Trilogy),"Fiction , Romance , Historical , Regency"
Infinity's Child,"Fiction , Literary"
Highland Treasure (Zebra Historical Romance),"Fiction , Romance , Historical , General"
"Go Down, Moses","Fiction , Literary"
Black Coffee: A Hercule Poirot Novel (Hercule Poirot Mysteries),"Fiction , Mystery & Detective , General"
The War of the Worlds (Tor Classics),"Fiction , Science Fiction , General"
"Night Huntress (Sisters of the Moon, Book 5)","Fiction , Romance , Paranormal , General"
The Pact: A Love Story,"Fiction , Literary"
Highland Sinner (Zebra Historical Romance),"Fiction , Romance , Historical , General"
The Border Lord's Bride (Border Chronicles),"Fiction , Romance , Historical , General"
Dust: A Richard Jury Mystery,"Fiction , Mystery & Detective , General"
Shadowman,"Fiction , Thrillers , Suspense"
Shadow Hunter: Shadow Hunter,"Fiction , Science Fiction , General"
"Lost Boy, Lost Girl: A Novel","Fiction , Horror"
Deadly Allies,"Fiction , Mystery & Detective , General"
Kill the Messenger,"Fiction , Thrillers , Suspense"
Bright Shiny Morning (P.S.),"Fiction , Urban"
Forever Peace,"Fiction , Science Fiction , General"
Winter Passing (Winter Passing Trilogy #1),"Fiction , Religious"
The Heather Hills of Stonewycke/Flight from Stonewycke/The Lady of Stonewycke (The Stonewycke Trilogy 1-3),"Fiction , Religious"
Eater of Souls: A Lord Meren Mystery (The Lord Meren Mystery Series),"Fiction , Mystery & Detective , General"
Dark Room: A Novel,"Fiction , Romance , Suspense"
"Magic to the Bone (Allie Beckstrom, Book 1)","Fiction , Fantasy , Contemporary"
Charley's Web: A Novel,"Fiction , Thrillers , Suspense"
"Motor Mouth: A Barnaby Novel (Barnaby & Hooker Series, 2)","Fiction , Thrillers , General"
At Home in the Universe: The Search for the Laws of Self-Organization and Complexity,"Fiction , Classics"
The Delta Factor (Thomas Locke Mystery),"Fiction , Religious"
Truth and Consequence,"Fiction , Romance , Contemporary"
Night of the Huntress (Brotherhood of Blood),"Fiction , Romance , Paranormal"
"Republic and Empire (Imperial Stars, Vol 2)","Fiction , Science Fiction , General"
The View from Castle Rock: Stories,"Fiction , Short Stories (single author)"
Cry of the Peacock,"Fiction , Sagas"
Savannah from Savannah (Savanah Series),"Fiction , Christian , General"
Guardsmen of Tomorrow,"Fiction , Anthologies (multiple authors)"
Blind Submission: A Novel,"Fiction , Women"
"Dreams of a Longing Heart (Orphan Train West, Book 4)","Fiction , Romance , Contemporary"
The Laws of Harmony: A Novel,"Fiction , Women"
"Blood Noir (Anita Blake, Vampire Hunter, Book 16)","Fiction , Romance , Paranormal , General"
"Mutant Season, The","Fiction , Science Fiction , General"
Circumpolar,"Fiction , Science Fiction , General"
Tool of the Trade,"Fiction , Science Fiction , General"
Lifeline,"Fiction , Science Fiction , General"
Sealed with a Kiss,"Fiction , Romance , Historical , General"
The Unbidden Truth (A Barbara Holloway Novel),"Fiction , Legal"
The Reader (Movie Tie-in Edition) (Vintage International),"Fiction , Media Tie-In"
Nectar in a Sieve (Signet Classics),"Fiction , Classics"
Off for the Sweet Hereafter,"Fiction , General"
Light a Penny Candle,"Fiction , General"
The Lost Princess,"Fiction , Fairy Tales, Folk Tales, Legends & Mythology"
Sepulchre,"Fiction , Thrillers , Suspense"
Divine Justice (Camel Club Series),"Fiction , Thrillers , General"
"First Daughter: A McClure/Carson Novel (Jack McClure/Alli Carson Novels, 1)","Fiction , Thrillers , General"
After Midnight (Lords of Midnight),"Fiction , Romance , Historical , General"
Quest,"Fiction , Romance , Historical , General"
Bitterroot Landing,"Fiction , General"
Natural Selection: A Novel,"Fiction , Science Fiction , General"
Half Life,"Fiction , Science Fiction , Hard Science Fiction"
"The Witch Doctor: Book III of A Wizard in Rhyme (A Wizard in Rhyme, Book 3)","Fiction , Fantasy , General"
Smart Mouth,"Fiction , Romance , Contemporary"
"Simply Scandalous (The Simply Series, Book 2)","Fiction , General"
Lost,"Fiction , General"
Lasko Interview,"Fiction , Thrillers , General"
Silver Thunder,"Fiction , Romance , Historical , General"
Deadly Deception (Danielle Ross Mystery Series #3),"Fiction , General"
"Star Light, Star Bright (MIRA)","Fiction , Romance , Contemporary"
"Mirror Bride (Brides of Montclair, Book 10)","Fiction , Christian , Romance"
The Romanov Bride,"Fiction , Literary"
The Damsel: The Bride Quest #2,"Fiction , Romance , Historical , General"
The Naked Heart,"Fiction , General"
Full Moon Rising,"Fiction , Romance , Fantasy"
The Crown of Columbus,"Fiction , General"
The Priestly Sins: A Novel,"Fiction , Religious"
The Suspect: A Thriller,"Fiction , Thrillers , Suspense"
Extenuating Circumstances,"Fiction , Mystery & Detective , General"
Black Creek Crossing: A Novel,"Fiction , Horror"
Moment Of Truth,"Fiction , Thrillers , Suspense"
In The Memory of the Forest: A Novel,"Fiction , General"
Blind Justice,"Fiction , Science Fiction , General"
Red Prophet (Alvin Maker),"Fiction , Fantasy , General"
Captive Splendors: A Novel,"Fiction , Romance , Historical"
Light of the Moon,"Fiction , Family Life , General"
Sex and the Single Vampire,"Fiction , Romance , Fantasy"
Fulfillment,"Fiction , Romance , Contemporary"
Hugger Mugger (Spenser),"Fiction , Mystery & Detective , General"
Kilo Option (Bill Lane),"Fiction , Thrillers , General"
Red Badge of Courage: An Episode of the American Civil War,"Fiction , Classics"
The Descent (Descent Series),"Fiction , Fantasy , General"
Don't Look Now : A Novel,"Fiction , Romance , General"
Children of Hope,"Fiction , Science Fiction , Action & Adventure"
Deadfall in Berlin,"Fiction , General"
Murder Most Medieval: Noble Tales of Ignoble Demises,"Fiction , Mystery & Detective , General"
"Unbreathed Memories (Hannah Ives Mystery Series, Book 2)","Fiction , Mystery & Detective , General"
A Tax in Blood,"Fiction , General"
Tiger's Eye,"Fiction , Romance , Historical , General"
Dance a Little Longer,"Fiction , Historical"
The Marriage Spell: A Novel,"Fiction , Romance , Historical , General"
Hairstyles of the Damned (Punk Planet Books),"Fiction , Literary"
"A Wild Pursuit (Duchess in Love, 3)","Fiction , Romance , Historical , General"
Forever,"Fiction , General"
The Keepsake: A Rizzoli & Isles Novel,"Fiction , Thrillers , Suspense"
The Bodies Left Behind: A Novel,"Fiction , Thrillers , Suspense"
Dr. Jekyll and Mr. Hyde and Other Stories,"Fiction , Classics"
Second Child,"Fiction , Horror"
The Europeans: A Sketch (Penguin Classics),"Fiction , Classics"
"Club Dead (Sookie Stackhouse/True Blood, Book 3)","Fiction , Fantasy , Contemporary"
Mass Effect: Revelation,"Fiction , Science Fiction , General"
Long Hot Summoning (Keeper's Chronicles),"Fiction , Fantasy , General"
"The Dark River (Fourth Realm, Bk. 2)","Fiction , Literary"
Can't Stop Loving You,"Fiction , Thrillers , Suspense"
The Friendship Test: A Novel,"Fiction , General"
The Riddle of St. Leonard's (Owen Archer Mysteries),"Fiction , Mystery & Detective , General"
Edge of Danger (Sean Dillon),"Fiction , Thrillers , General"
The Sins of Lord Easterbrook (Rothwell),"Fiction , Romance , Historical , Regency"
Duel of Hearts,"Fiction , Romance , Historical"
Scoundrel's Daughter,"Fiction , Romance , Historical , General"
The Perfect Royal Mistress: A Novel,"Fiction , Historical , General"
"With Seduction in Mind (The Girl-Bachelor Chronicles, 4)","Fiction , Romance , Historical , General"
Rose: A Novel,"Fiction , Thrillers , General"
Memoirs of a Scandalous Red Dress,"Fiction , Romance , Historical , General"
Brokenclaw,"Fiction , General"
Scarpetta,"Fiction , Thrillers , General"
Silent Killer,"Fiction , Romance , Suspense"
Taking the Fifth,"Fiction , Mystery & Detective , General"
Through My Eyes,"Fiction , Romance , Contemporary"
Complete Abandon,"Fiction , Romance , Historical"
Savage Desire (Mira),"Fiction , Romance , Historical , General"
Blood and Gold (Vampire Chronicles),"Fiction , Literary"
Lavender Morning (Edilean),"Fiction , Romance , Contemporary"
The Education of Mrs. Brimley,"Fiction , Romance , Historical , General"
"Who's Kitten Who? (Reigning Cats & Dogs Mysteries, No. 6)","Fiction , Mystery & Detective , Women Sleuths"
Knaves Templar,"Fiction , Mystery & Detective , General"
The Rag Tree: A novel of Ireland,"Fiction , Thrillers , General"
Kansas Troubles (Benni Harper Mystery),"Fiction , Mystery & Detective , General"
Bridal Favors,"Fiction , Romance , Historical"
Bride Of Black Douglas (Mira Historical Romance),"Fiction , Romance , Historical , General"
Uneasy Alliance,"Fiction , Romance , Contemporary"
None but Man,"Fiction , Science Fiction , General"
The Quick and the Dead: A Novel,"Fiction , Westerns"
His Scandal,"Fiction , Romance , Historical , General"
The Crepes of Wrath: A Pennsylvania Dutch Mystery with Recipes (Pennsylvania Dutch Mysteries),"Fiction , Mystery & Detective , Women Sleuths"
Thigh High (The Fortune Hunter Books),"Fiction , Romance , Suspense"
"How to Tempt a Duke (The Daughtry Family, 1)","Fiction , Romance , Historical , Regency"
"Reunions Can Be Murder (Wwl Mystery, 475)","Fiction , Mystery & Detective , Police Procedural"
The Outlaws of Mesquite: Stories,"Fiction , Westerns"
Resurrection,"Fiction , Science Fiction , High Tech"
The White Castle: A Novel,"Fiction , Literary"
Starlight,"Fiction , Romance , Historical"
Royal Bride,"Fiction , Romance , Historical"
Holidays Are Hell,"Fiction , Anthologies (multiple authors)"
Lucky Charm (Lucky Trilogy),"Fiction , Romance , Contemporary"
Mansfield Park (Penguin Classics),"Fiction , Literary"
"Colder Than Ice (Mordecai Young Series, Book 2)","Fiction , Romance , General"
The Sinai Secret (Lang Reilly Thrillers),"Fiction , Thrillers , Suspense"
White Mountain,"Fiction , Romance , Contemporary"
Heartbreaker: A Novel,"Fiction , Romance , General"
Duel of Assassins,"Fiction , General"
The Shadow of the Sun,"Fiction , General"
Knock Me Off My Feet,"Fiction , Romance , Contemporary"
In Secret Service: A Novel,"Fiction , Thrillers , Suspense"
The Snare of the Hunter,"Fiction , General"
Blind Eye,"Fiction , Thrillers , General"
May There Be a Road: Stories,"Fiction , Westerns"
Sweet Liberty: Freedom's Cry/Free Indeed/American Pie/Lilly's Pirate (Inspirational Romance Collection),"Fiction , Romance , General"
Harvest of Stars,"Fiction , Science Fiction , General"
Conagher: A Novel,"Fiction , Westerns"
Day of Atonement (Decker/Lazarus Novels),"Fiction , Thrillers , Suspense"
The Saint (Seducer),"Fiction , Romance , Historical"
Danger's Promise (Seduction Romance),"Fiction , Romance , Historical"
That Scandalous Evening: The Governess Brides (Governess Brides Series),"Fiction , Romance , Historical , General"
Best New American Voices 2010 (The Best American Series ®),"Fiction , Anthologies (multiple authors)"
"Loving Evangeline (American Hero / Silhouette Intimate Moments, No. 607)","Fiction , Romance , General"
Moon Shadows (Jove Romance),"Fiction , Romance , General"
Eyes Of Fire,"Fiction , Romance , Contemporary"
The Best American Short Stories 2009,"Fiction , Anthologies (multiple authors)"
Backblast,"Fiction , Science Fiction , General"
The Gold Coast,"Fiction , Thrillers , Espionage"
Burning Bright,"Fiction , Science Fiction , General"
See Jane Score,"Fiction , Romance , Contemporary"
The Silver Gryphon (Mage Wars),"Fiction , Fantasy , General"
Sunrise Song (Avon Camelot Books),"Fiction , Romance , Historical , General"
"The Return of the Prodigal (The Beckets of Romney Marsh, 7)","Fiction , Romance , Historical , General"
The Perfect Match,"Fiction , Romance , Contemporary"
The Battle at the Moons of Hell (Helfort's War: Book I),"Fiction , Science Fiction , Space Opera"
"Rich , Rugged...Ruthless (Montana Mavericks)","Fiction , Romance , Contemporary"
Seduction by Design,"Fiction , Action & Adventure"
Lone Star Rancher (The Fortunes of Texas : Reunion),"Fiction , Romance , Contemporary"
Very Bad Deaths,"Fiction , Science Fiction , General"
Kinsman's Oath,"Fiction , Romance , Fantasy"
Border Bride,"Fiction , Romance , Historical"
Song from the Sea,"Fiction , Romance , Historical"
Vulcan's Forge (Philip Mercer),"Fiction , Thrillers , General"
If Cooks Could Kil (Angie Amalfi Mysteries),"Fiction , Mystery & Detective , Women Sleuths"
The Sword of Allah,"Fiction , General"
Two Cooks A-Killing: An Angie Amalfi Mystery,"Fiction , Mystery & Detective , Women Sleuths"
"Echoes of the Well of Souls (Watchers at the Well, Book 1)","Fiction , Science Fiction , General"
Unexpected Blessings (Harte Family Saga),"Fiction , Contemporary Women"
Sunstroke: A Thriller,"Fiction , Thrillers , General"
No Other Man,"Fiction , Romance , Historical , General"
Behind the Shadows,"Fiction , Romance , Suspense"
Sundays at Tiffany's,"Fiction , Romance , Contemporary"
The Wedding Game (Matchmaker Duncan Sisters),"Fiction , Romance , Historical"
THE GIRLS,"Fiction , General"
Conclave (Holy See Trilogy),"Fiction , Religious"
His Wildest Fantasy (Lovegram historical romances),"Fiction , Romance , Historical , General"
Carousel of Dreams,"Fiction , Romance , Historical"
Wild Rain (A Leopard Novel),"Fiction , Romance , Paranormal , General"
The Baby Farm (Mira),"Fiction , Romance , General"
Mother of Storms,"Fiction , Science Fiction , High Tech"
Faded Coat of Blue (Abel Jones Mysteries),"Fiction , General"
Demian (Dover Thrift Editions),"Fiction , Classics"
Another Spring,"Fiction , Romance , Contemporary"
"How to Seduce a Duke (Royle Sisters, 1)","Fiction , Romance , Historical , General"
Jennifer Johnson Is Sick of Being Single: A Novel (A Jennifer Johnson Novel),"Fiction , Women"
"Secrets of a Shoe Addict: A Novel (The Shoe Addict Series, 2)","Fiction , Women"
Murder In Luxury,"Fiction , Mystery & Detective , General"
Red Sky at Morning,"Fiction , Thrillers , Suspense"
Parallel Lies,"Fiction , Thrillers , General"
Romancing the Rogue,"Fiction , Romance , Historical"
Pale Moon Stalker (Leisure Historical Romance),"Fiction , Romance , Historical"
Staring at the Sun,"Fiction , Literary"
"The Cybernetic Walrus (The Wonderland Gambit, Book 1)","Fiction , Science Fiction , General"
The Duke of Uranium (Jak Jinnaka),"Fiction , Science Fiction , Space Opera"
Shame of Man (Geodyssey),"Fiction , Fantasy , General"
The Novel,"Fiction , Literary"
Fallout,"Fiction , Science Fiction , General"
The Caterpillar's Question,"Fiction , Fantasy , General"
The Quest for the Fallen Star,"Fiction , Fantasy , General"
"92 Pacific Boulevard (A Cedar Cove Novel, 9)","Fiction , Romance , Contemporary"
"Secrets, Lies & Alibis (McAllister Files, Book 1)","Fiction , Mystery & Detective , General"
Sunshine and Shadow (Benni Harper Mystery),"Fiction , Mystery & Detective , Women Sleuths"
Mutiny's Curse,"Fiction , Christian , Suspense"
Black Rubber Dress: A Sam Jones Novel,"Fiction , Mystery & Detective , Women Sleuths"
Dakota Home (Dakota Series #2),"Fiction , Romance , Contemporary"
The Tin Man (Patrick McLanahan Series),"Fiction , Thrillers , General"
The Last Oracle (Sigma Force),"Fiction , Thrillers , General"
"The Red Wyvern (Dragon Mage, Book 1)","Fiction , Fantasy , Epic"
Extreme Measures: A Thriller (11) (A Mitch Rapp Novel),"Fiction , Thrillers , General"
South of Broad,"Fiction , Literary"
The Lost Symbol,"Fiction , Thrillers , General"
Home Safe: A Novel,"Fiction , Family Life , General"
Fables of Aesop (Classics),"Fiction , General"
The Good Thief: A Novel,"Fiction , Historical , General"
The Last Dickens: A Novel,"Fiction , Biographical"
The Pyramid (Kurt Wallander Series),"Fiction , Mystery & Detective , General"
Hotel on the Corner of Bitter and Sweet,"Fiction , Historical , General"
Evidence: An Alex Delaware Novel,"Fiction , Thrillers , Suspense"
Larry Bond's First Team: Angels of Wrath,"Fiction , War & Military"
Granta 64: Russia the Wild East,"Fiction , Anthologies (multiple authors)"
The Rug Merchant,"Fiction , Romance , General"
Bombingham: A Novel,"Fiction , Literary"
On the River Styx and Other Stories,"Fiction , General"
The Vintage Caper,"Fiction , Mystery & Detective , General"
Black Ships,"Fiction , Fantasy , Historical"
The Museum of Innocence,"Fiction , Literary"
Perfume of Paradise,"Fiction , Romance , Historical , General"
The Way Forward Is with a Broken Heart,"Fiction , Romance , General"
The Year's Best Science Fiction: Twenty-Third Annual Collection,"Fiction , Science Fiction , Collections & Anthologies"
Nobody Dies In A Casino (Worldwide Library Mysteries),"Fiction , Mystery & Detective , Police Procedural"
Bride of Fortune,"Fiction , Romance , Historical"
Son of the Morning (Pocket Books Romance),"Fiction , Romance , General"
Done Gone Wrong (Thomas Dunne Books),"Fiction , Mystery & Detective , General"
Cardinal Rules,"Fiction , Romance , Contemporary"
The Misconception,"Fiction , Romance , Contemporary"
Having Faith,"Fiction , General"
Smile On The Void,"Fiction , Science Fiction , General"
The Last Enemy: A Commissario Cenni Investigation,"Fiction , Mystery & Detective , General"
Until We Meet Again,"Fiction , Thrillers , Suspense"
"Sunset: The Baxter Family, Sunrise Series (Book 4) Clean, Contemporary Christian Fiction","Fiction , Christian , Romance , General"
"Laughter of Dead Kings (Vicky Bliss, No. 6)","Fiction , Mystery & Detective , Women Sleuths"
The Kite Runner (Riverhead Essential Editions),"Fiction , Literary"
Body Language,"Fiction , Romance , Contemporary"
Sequence,"Fiction , Mystery & Detective , Women Sleuths"
Manifold: Time,"Fiction , Science Fiction , General"
"Twelve Sharp (Stephanie Plum, No. 12) (Stephanie Plum Novels)","Fiction , Mystery & Detective , Women Sleuths"
The Glasswrights' Journeyman,"Fiction , Fantasy , General"
Blood Pact,"Fiction , Fantasy , General"
Love Me Forever,"Fiction , Romance , General"
The Clone Republic,"Fiction , Science Fiction , General"
"The Granite Shield (Branion series, Book 3)","Fiction , Fantasy , General"
Reckless Angel,"Fiction , Romance , Historical , General"
Blindman's Bluff: A Decker and Lazarus Novel (Decker/Lazarus Novels),"Fiction , Mystery & Detective , Hard-Boiled"
Point of Origin: Scarpetta (Book 9),"Fiction , Thrillers , General"
EVE: The Empyrean Age: The Empyrean Age (EVE Series),"Fiction , Science Fiction , Adventure"
The Dinner Party,"Fiction , General"
Heart of Darkness and Selected Short Fiction (Barnes & Noble Classics Series) (B&N Classics),"Fiction , Short Stories (single author)"
Cocktails for Three,"Fiction , Contemporary Women"
Alice's Adventures in Wonderland and Through the Looking Glass (Signet Classics),"Fiction , Classics"
"Life, the Universe and Everything (Hitchhiker's Trilogy)","Fiction , General"
"Duke of Sin (The Duke Trilogy, 1)","Fiction , Romance , Historical , General"
To the Ends of the Earth,"Fiction , Romance , Historical , General"
Rising Sun,"Fiction , Literary"
Street Smart (Mira),"Fiction , Romance , Contemporary"
Day of Atonement (Peter Decker/Rina Lazarus Mysteries),"Fiction , Mystery & Detective , General"
Master Storyteller: An Illustrated Tour of the Fiction of L. Ron Hubbard,"Fiction , War & Military"
How We Are Hungry,"Fiction , Short Stories (single author)"
Rhett Butler's People,"Fiction , Historical"
Digital Fortress: A Thriller,"Fiction , Thrillers , Technological"
Rogue Star,"Fiction , Science Fiction , General"
Heartlight,"Fiction , Fantasy , Contemporary"
The Brink,"Fiction , Mystery & Detective , General"
Eyes of Silver,"Fiction , Fantasy , General"
The Arm of the Stone,"Fiction , Fantasy , Historical"
The Knights of the Black Earth: A Mag Force 7 Novel,"Fiction , Science Fiction , General"
Son of a Wanted Man,"Fiction , Westerns"
Murder at the Library of Congress (Capital Crimes),"Fiction , Mystery & Detective , General"
Now You See Her (Regina Cutter Mysteries),"Fiction , Mystery & Detective , General"
Borden Chantry,"Fiction , Westerns"
Bowdrie's Law: Stories,"Fiction , Westerns"
Blossom,"Fiction , Mystery & Detective , Hard-Boiled"
"Freedom's Ransom (Freedom Series, Book 4)","Fiction , Science Fiction , Adventure"
Tempest in Eden,"Fiction , Romance , Contemporary"
Life of Pi,"Fiction , General"
Line of Duty (Newpointe 911 Series #5),"Fiction , Religious"
Malice in Cornwall: An Erskine Powell Mystery,"Fiction , Mystery & Detective , General"
The Deeds of the Disturber,"Fiction , Mystery & Detective , General"
New Moon Rising (St. Simons Trilogy),"Fiction , Religious"
His Lady Mistress,"Fiction , Romance , Historical , General"
Dead Perfect,"Fiction , Romance , Paranormal , General"
Insatiable Desire (The Demonborn),"Fiction , Romance , Paranormal"
Guardian of Lies,"Fiction , Thrillers , General"
Galactic Corps: Book Two of the Inheritance Trilogy,"Fiction , Science Fiction , General"
The Quality of Mercy,"Fiction , Mystery & Detective , General"
"Lt. Leary, Commanding (1)","Fiction , Science Fiction , Action & Adventure"
Even Now / Ever After Compilation,"Fiction , Christian , General"
Paper Rose,"Fiction , Romance , Contemporary"
A Few Short Notes on Tropical Butterflies: Stories,"Fiction , Short Stories (single author)"
The Girl with the Golden Gun,"Fiction , Romance , Western"
The House of Mirth (Dover Thrift Editions),"Fiction , Classics"
God Bless This Child,"Fiction , Romance , General"
Primitive People,"Fiction , Cultural Heritage"
Dangerous Temptation,"Fiction , Romance , Contemporary"
"Sound the Trumpet (The Liberty Bell, Book 1)","Fiction , Historical"
The Indian Clerk: A Novel,"Fiction , Historical , General"
The Comedians (Twentieth Century Classics),"Fiction , General"
Jewel of Promise (Treasure Quest Series #4),"Fiction , Mystery & Detective , General"
Beyond the Fall of Night,"Fiction , Science Fiction , Adventure"
Stormy Vows/Tempest at Sea: Two Novels in One Volume (Loveswept),"Fiction , Romance , Contemporary"
"Prairie Rose (A Town Called Hope, Book 1)","Fiction , Religious"
1632 (Ring of Fire),"Fiction , Alternative History"
"Hidden History (Tales from Grace Chapel Inn, Book 3)","Fiction , Religious"
The Italian,"Fiction , Romance , Contemporary"
Up High in the Trees: A Novel,"Fiction , Family Life"
Written In The Stars,"Fiction , Romance , Contemporary"
"Secret Life of a Vampire (Love at Stake, Book 6)","Fiction , Romance , Paranormal , General"
A Widow's Hope (The Miller Family Series),"Fiction , Christian , Romance"
Sacred,"Fiction , Thrillers , Suspense"
The Sinner (Seducer),"Fiction , Romance , Historical"
Shadow Valley (MIRA),"Fiction , Thrillers , Suspense"
Bad Company (Sean Dillon),"Fiction , Thrillers , General"
Sleeper Cell,"Fiction , Thrillers , Technological"
Mistletoe Man (China Bayles Mystery),"Fiction , Mystery & Detective , Women Sleuths"
Last Seen in Massilia: A Novel of Ancient Rome,"Fiction , Mystery & Detective , General"
"Puddnhead Wilson : And, Those Extraordinary Twins (The Penguin English Library)","Fiction , Classics"
Blackbird House: A Novel (Ballantine Reader's Circle),"Fiction , Magical Realism"
Perfectly Pure and Good,"Fiction , Mystery & Detective , Women Sleuths"
"Wrong Place, Wrong Time (Pete Montgomery)","Fiction , Romance , Suspense"
"Dark Desires After Dusk (Immortals After Dark, Book 5)","Fiction , Romance , Fantasy"
Endgame Enigma,"Fiction , Science Fiction , General"
"The Goodbye Body (Claire Malloy Mysteries, No. 15)","Fiction , Mystery & Detective , Traditional"
Megan's Way,"Fiction , General"
Under the Northern Lights (Alaskan Quest #2),"Fiction , Romance , Historical , General"
Haircut & Other Stories,"Fiction , General"
"Occasion of Revenge (Hannah Ives Mystery Series, Book 3)","Fiction , Mystery & Detective , General"
Through the Darkness: A Hannah Ives Mystery (Hannah Ives Mysteries),"Fiction , Mystery & Detective , Women Sleuths"
The Majority Rules,"Fiction , Legal"
No Other Love,"Fiction , Romance , Historical , General"
Bound by Love (Hqn Historical Romance),"Fiction , Romance , Historical , General"
Cradle of Saturn,"Fiction , Science Fiction , Space Opera"
"Into the Flame (Darkness Chosen, Book 4)","Fiction , Romance , Paranormal , General"
And All the Stars a Stage,"Fiction , Science Fiction , General"
Caper,"Fiction , Thrillers"
Tiger Prince,"Fiction , General"
Something Shady,"Fiction , Romance , Historical"
Something to Die for: A Novel,"Fiction , General"
End of the Drive,"Fiction , Westerns"
Tigress,"Fiction , Romance , Historical"
Dragonseye (Pern),"Fiction , Romance , Contemporary"
The Rapids (MIRA),"Fiction , Romance , General"
Love & Honor,"Fiction , Romance , Historical"
Letting Go,"Fiction , Romance , Contemporary"
Come To Grief,"Fiction , Mystery & Detective , General"
A Reckless Encounter,"Fiction , Romance , Historical , General"
Skeletons,"Fiction , Thrillers , Suspense"
Thunder,"Fiction , General"
Once upon a Star,"Fiction , Romance , General"
The Harbor,"Fiction , Romance , General"
Kirinyaga,"Fiction , Science Fiction , General"
Romeo and Juliet,"Fiction , Classics"
Secret Admirer: An Anthology (The Fortunes of Texas: Reunion),"Fiction , Romance , General"
Unleashed (Futuristic Romance),"Fiction , Romance , Fantasy"
Borden Chantry: A Novel (Talon and Chantry),"Fiction , Westerns"
Catlow: A Novel,"Fiction , Westerns"
"Sackett Brand,the","Fiction , General"
1916: A Novel of the Irish Rebellion (Irish Century),"Fiction , Historical"
Blood Of Eagles (The Eagles),"Fiction , Westerns"
A Taste of Honey,"Fiction , Romance , Erotica"
"Hawke (Alex Hawke, Book 1)","Fiction , Thrillers , General"
Riders of the Silver Rim (Saga of the Sierras),"Fiction , General"
The Blood of the Covenant: A Novel of the Vampiric,"Fiction , Horror"
Dead Time (Dr. Alan Gregory),"Fiction , Thrillers , Suspense"
Mackenzie's Mountain,"Fiction , General"
Celtic Bride,"Fiction , Romance , Historical , General"
French Quarter,"Fiction , Romance , General"
Lady of the Trillium,"Fiction , Fantasy , General"
Dark Canyon: A Novel,"Fiction , Westerns"
The Spithead Nymph (The Sea Officer William Bentley Novels),"Fiction , War & Military"
Sanctuary: An Epic Novel of Thieves' World,"Fiction , Fantasy , Epic"
"Sarah's Patchwork (Keepsake Legacy Series, Book 1)","Fiction , Romance , Historical , General"
"Star Corps (The Legacy Trilogy, Book 1)","Fiction , Science Fiction , General"
"Harvard's Education (Tall, Dark & Dangerous, Book 5)","Fiction , Romance , Contemporary"
The Inscrutable Americans,"Fiction , General"
Granta 67: Women and Children First (Granta: The Magazine of New Writing),"Fiction , Anthologies (multiple authors)"
Granta 68: Love Stories (Granta: The Magazine of New Writing),"Fiction , Anthologies (multiple authors)"
The Travelling Hornplayer,"Fiction , General"
Time to Dance,"Fiction , General"
The Bible Salesman: A Novel,"Fiction , Humorous , General"
The Crooked Man,"Fiction , Mystery & Detective , General"
